timestamp,test-class,test-method,time,description,result
2021-06-06 17:27:43.313,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updatePositive,9029,"[5] username_registro=nuevo, password_registro=nuevapass, name_registro=nombre, surname_registro=nombre, email_registro=mail@mail.com, password=nuevapass, confirmation=nuevapass, name=nuevonombre, surname=apodo1, email=nuevo@mail.com",OK
2021-06-06 17:27:48.78,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5215,"[1] username=maria@mail.com, password=null, confirmation=null, name=maria, surname=mary, email=maria@gmail.com",OK
2021-06-06 17:27:54.493,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5478,"[2] username=maria@mail.com, password=null, confirmation=123456, name=maria, surname=mary, email=maria@gmail.com",OK
2021-06-06 17:27:59.986,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5242,"[3] username=maria@mail.com, password=123456, confirmation=null, name=maria, surname=mary, email=maria@gmail.com",OK
2021-06-06 17:28:05.534,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5266,"[4] username=maria@mail.com, password=1234, confirmation=1234, name=maria, surname=null, email=null",OK
2021-06-06 17:28:11.093,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5310,"[5] username=maria@mail.com, password=estoesunacotraseñaextremadamentelargaaaaaaaaaaaaaaaaaaaaaaaaa, confirmation=estoesunacotraseñaextremadamentelargaaaaaaaaaaaaaaaaaaaaaaaaa, name=maria, surname=mary, email=maria@gmail.com",OK
2021-06-06 17:28:16.596,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5254,"[6] username=maria@mail.com, password=123456, confirmation=123465, name=null, surname=mary, email=maria@mail.com",OK
2021-06-06 17:28:22.061,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5232,"[7] username=maria@mail.com, password=123456, confirmation=123456, name=maria, surname=null, email=maria@mail.com",OK
2021-06-06 17:28:27.522,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5223,"[8] username=maria@mail.com, password=nuevacontrasena, confirmation=nuevacontrasena, name=pedro, surname=pedrito, email=null",OK
2021-06-06 17:28:33.047,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5263,"[9] username=maria@mail.com, password=contraseña, confirmation=contraseña, name=alejandro, surname=h, email=maria",OK
2021-06-06 17:28:46.579,acme.testing.administrator.dashboard.AdministratorShowDashBoardTest,positiveDashBoardShow,4529,"[1] nPrivateTasks=4, nPublicTask=12, nFinishedTasks=6, nCurrentTasks=10, tasks=45.5 dd, 67.72 dd, 0 dd, 199 dd. (Measured in days), workloads=9 hrs. y 8 min, 15 hrs. y 51 min, 0 hrs. y 1 min, 60 hrs. y 3 min.",OK
2021-06-06 17:29:03.609,acme.testing.authenticated.task.AuthenticatedListTaskTest,listAll,8470,"[1] recordIndex=0, title=Texample, start_date=2021/05/05 13:59, end_date=2021/05/05 14:00, workload=0.01, description=Hi just trying tasks, op_link=null, is_private=false",OK
2021-06-06 17:29:09.031,acme.testing.authenticated.task.AuthenticatedListTaskTest,listAll,5158,"[2] recordIndex=1, title=Texample, start_date=2021/05/05 00:00, end_date=2021/05/05 02:00, workload=0.01, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 17:29:14.391,acme.testing.authenticated.task.AuthenticatedListTaskTest,listAll,5113,"[3] recordIndex=2, title=Texample, start_date=2021/05/04 23:00, end_date=2021/05/05 02:00, workload=1.50, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 17:29:19.829,acme.testing.authenticated.task.AuthenticatedListTaskTest,listAll,5162,"[4] recordIndex=3, title=Texample, start_date=2021/05/05 00:00, end_date=2021/05/05 03:00, workload=1.50, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 17:29:25.195,acme.testing.authenticated.task.AuthenticatedListTaskTest,listAll,5103,"[5] recordIndex=4, title=Texample, start_date=2021/05/05 00:00, end_date=2021/05/05 02:00, workload=2.00, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 17:29:30.538,acme.testing.authenticated.task.AuthenticatedListTaskTest,listAll,5106,"[6] recordIndex=5, title=Texample, start_date=2021/05/05 00:00, end_date=2021/05/05 10:00, workload=9.40, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 17:29:45.149,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5539,"[1] recordIndex=0, title=null, start_date=null, end_date=null, workload=null, description=null, op_link=null, is_private=false",OK
2021-06-06 17:29:50.926,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5528,"[2] recordIndex=0, title=publico1, start_date=descripcion, end_date=2020/01/01 00:01, workload=2020/01/01 00:00, description=-15, op_link=null, is_private=false",OK
2021-06-06 17:29:56.7,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5524,"[3] recordIndex=0, title=publico1, start_date=descripcion, end_date=2022/01/01 00:01, workload=2020/01/01 00:00, description=-15, op_link=null, is_private=false",OK
2021-06-06 17:30:02.502,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5552,"[4] recordIndex=0, title=publico1, start_date=descripcion, end_date=2022/01/01 00:01, workload=2022/01/01 00:00, description=15, op_link=null, is_private=false",OK
2021-06-06 17:30:08.237,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5490,"[5] recordIndex=0, title=publico1, start_date=null, end_date=2022/01/01 00:00, workload=2022/01/01 00:00, description=0.0, op_link=null, is_private=false",OK
2021-06-06 17:30:13.92,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5449,"[6] recordIndex=0, title=publico1, start_date=descripcion, end_date=2022/01/01 00:00, workload=2022/01/01 00:00, description=0.01, op_link=null, is_private=false",OK
2021-06-06 17:30:19.644,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5489,"[7] recordIndex=0, title=publico1, start_date=null, end_date=2022/01/01 00:00, workload=2022/01/01 01:00, description=1.01, op_link=null, is_private=false",OK
2021-06-06 17:30:25.568,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5689,"[8] recordIndex=0, title=null, start_date=descripcion, end_date=2022/01/01 00:00, workload=2022/01/01 01:00, description=1.00, op_link=null, is_private=true",OK
2021-06-06 17:30:34.853,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9046,"[1] recordIndex=10, title=Primera task de test, description=This is a description, start_date=2022/10/18 00:00, end_date=2022/12/18 12:00, workload=70.20, op_link=https://google.es/, is_private=true",OK
2021-06-06 17:30:43.992,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8891,"[2] recordIndex=11, title=Zc, description=h, start_date=2022/01/01 00:00, end_date=2022/01/04 00:00, workload=71.59, op_link=https://google.es/, is_private=true",OK
2021-06-06 17:30:53.192,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8908,"[3] recordIndex=12, title=Z, description=h, start_date=2022/01/01 00:00, end_date=2022/01/04 00:00, workload=72.00, op_link=https://google.es/, is_private=true",OK
2021-06-06 17:31:02.337,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8908,"[4] recordIndex=0, title=OtraTarea, description=This is a description3, start_date=2022/11/19 00:00, end_date=2022/11/19 01:00, workload=0.00, op_link=https://google.es/, is_private=true",OK
2021-06-06 17:31:11.462,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8889,"[5] recordIndex=1, title=ATask, description=ho, start_date=2022/10/18 00:00, end_date=2022/12/18 12:01, workload=0.01, op_link=null, is_private=true",OK
2021-06-06 17:31:26.644,acme.testing.manager.task.ManagerTaskListTest,listPositive,6327,"[1] recordIndex=0, title=Texample, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=0.45, op_link=http://1happybirthday.com",OK
2021-06-06 17:31:33.209,acme.testing.manager.task.ManagerTaskListTest,listPositive,6331,"[2] recordIndex=1, title=Texample, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=1.50, op_link=http://1happybirthday.com",OK
2021-06-06 17:31:39.675,acme.testing.manager.task.ManagerTaskListTest,listPositive,6215,"[3] recordIndex=2, title=Texample, start_date=2030/10/17 01:00, end_date=2030/10/18 02:00, workload=1.50, op_link=http://1happybirthday.com",OK
2021-06-06 17:31:46.21,acme.testing.manager.task.ManagerTaskListTest,listPositive,6299,"[4] recordIndex=3, title=Texample, start_date=2030/10/17 00:00, end_date=2030/10/18 12:00, workload=1.50, op_link=http://1happybirthday.com",OK
2021-06-06 17:31:52.649,acme.testing.manager.task.ManagerTaskListTest,listPositive,6187,"[5] recordIndex=4, title=Texample, start_date=2021/05/27 00:00, end_date=2021/09/27 12:00, workload=2.00, op_link=http://1happybirthday.com",OK
2021-06-06 17:31:59.157,acme.testing.manager.task.ManagerTaskListTest,listPositive,6273,"[6] recordIndex=5, title=Texample, start_date=2030/07/01 00:00, end_date=2030/07/01 10:00, workload=9.40, op_link=http://1happybirthday.com",OK
2021-06-06 17:32:05.676,acme.testing.manager.task.ManagerTaskListTest,listPositive,6269,"[7] recordIndex=6, title=Texample, start_date=2030/08/16 00:00, end_date=2030/12/18 00:00, workload=15.30, op_link=http://1happybirthday.com",OK
2021-06-06 17:32:12.157,acme.testing.manager.task.ManagerTaskListTest,listPositive,6247,"[8] recordIndex=7, title=Texample, start_date=2030/06/10 00:00, end_date=2030/11/05 02:00, workload=20.30, op_link=http://1happybirthday.com",OK
2021-06-06 17:32:18.583,acme.testing.manager.task.ManagerTaskListTest,listPositive,6205,"[9] recordIndex=8, title=Texample, start_date=2030/07/10 11:00, end_date=2030/11/05 09:30, workload=30.10, op_link=http://1happybirthday.com",OK
2021-06-06 17:32:25.097,acme.testing.manager.task.ManagerTaskListTest,listPositive,6279,"[10] recordIndex=9, title=Texample, start_date=2030/06/04 12:00, end_date=2030/12/20 06:00, workload=60.30, op_link=null",OK
2021-06-06 17:32:40.36,acme.testing.manager.task.ManagerTaskDeleteTest,deletePositive,6814,"[1] recordIndex=0, title=Texample, description=Hi just trying tasks, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=0.45, op_link=http://1happybirthday.com, is_private=true",OK
2021-06-06 17:32:47.315,acme.testing.manager.task.ManagerTaskDeleteTest,deletePositive,6704,"[2] recordIndex=0, title=Texample, description=Hi just trying tasks, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=1.50, op_link=http://1happybirthday.com, is_private=true",OK
2021-06-06 17:32:54.271,acme.testing.manager.task.ManagerTaskDeleteTest,deletePositive,6737,"[3] recordIndex=0, title=Texample, description=Hi just trying tasks, start_date=2030/10/17 00:00, end_date=2030/10/18 12:00, workload=1.50, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 17:33:12.332,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9605,"[1] recordIndex=0, title=Texample_nuevo, description=This is a description, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=0.45, op_link=http://1happybirthday.com, is_private=true",OK
2021-06-06 17:33:21.955,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9389,"[2] recordIndex=0, title=Texample_nuevo, description=N, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=0.45, op_link=http://1happybirthday.com, is_private=true",OK
2021-06-06 17:33:31.839,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9665,"[3] recordIndex=0, title=Texample_nuevo, description=N, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=0.45, op_link=null, is_private=false",OK
2021-06-06 17:33:41.59,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9516,"[4] recordIndex=0, title=Texample_nuevo, description=N, start_date=2031/10/08 12:00, end_date=2031/10/08 12:01, workload=0.01, op_link=null, is_private=false",OK
2021-06-06 17:33:51.768,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9943,"[5] recordIndex=0, title=viagra aqui hay diez diez palabras palabras palabras palabras palabras, description=N, start_date=2031/10/08 12:00, end_date=2031/10/08 12:01, workload=0.01, op_link=null, is_private=false",OK
2021-06-06 17:33:58.74,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6755,"[1] recordIndex=0, title=null, description=This is a description, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=0.45, op_link=http://1happybirthday.com, is_private=true",OK
2021-06-06 17:34:05.536,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6560,"[2] recordIndex=0, title=Texample_nuevo, description=null, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=0.45, op_link=http://1happybirthday.com, is_private=true",OK
2021-06-06 17:34:12.154,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6382,"[3] recordIndex=0, title=Texample_nuevo, description=N, start_date=2030/13/07 00:00, end_date=2030/09/08 12:00, workload=0.45, op_link=null, is_private=false",OK
2021-06-06 17:34:18.704,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6315,"[4] recordIndex=0, title=Texample_nuevo, description=N, start_date=2031/10/08 12:00, end_date=2031/10/08 12:01, workload=0.02, op_link=null, is_private=false",OK
2021-06-06 17:34:25.352,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6398,"[5] recordIndex=0, title=Texample_nuevo, description=viagra aqui hay nueve palabras palabras palabras palabras palabras, start_date=2031/10/08 12:00, end_date=2031/10/08 12:01, workload=0.02, op_link=null, is_private=false",OK
2021-06-06 17:34:36.031,acme.testing.anonymous.shout.AnonymousListTest,listAll,1776,"[1] recordIndex=0, moment=2021/05/31 19:30, author=Jhon Doe, text=I'm happy!, info=null",OK
2021-06-06 17:34:37.952,acme.testing.anonymous.shout.AnonymousListTest,listAll,1664,"[2] recordIndex=1, moment=2021/05/31 12:55, author=Francisco, text=I'm sad!, info=http://www.realmadrid.com",OK
2021-06-06 17:34:39.89,acme.testing.anonymous.shout.AnonymousListTest,listAll,1693,"[3] recordIndex=2, moment=2021/05/31 01:30, author=Javier, text=I love github!, info=http://github.com",OK
2021-06-06 17:34:41.812,acme.testing.anonymous.shout.AnonymousListTest,listAll,1680,"[4] recordIndex=3, moment=2021/06/01 12:55, author=Fernando, text=Good work as a team!, info=https://www.google.com",OK
2021-06-06 17:34:43.706,acme.testing.anonymous.shout.AnonymousListTest,listAll,1651,"[5] recordIndex=4, moment=2021/06/01 12:55, author=Manuel, text=We have a reunion today, info=https://discord.com",OK
2021-06-06 17:34:55.334,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3301,"[1] recordIndex=5, author=ATH-01, text=Text 1, info=http://www.example.com",OK
2021-06-06 17:34:58.875,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3289,"[2] recordIndex=6, author=ATH-02, text=Text 2, info=http://www.example.com",OK
2021-06-06 17:35:02.417,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3269,"[3] recordIndex=7, author=ATH-03, text=Text 3, info=http://www.example.com",OK
2021-06-06 17:35:05.926,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3255,"[4] recordIndex=8, author=ATH-04, text=viagra esto debería aceptar el spam porque supera el umbral predefinido, info=http://www.example.com",OK
2021-06-06 17:35:09.344,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3197,"[5] recordIndex=9, author=ATH-05, text=Text 5, info=null",OK
2021-06-06 17:35:11.381,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1795,"[1] recordIndex=0, author=null, text=Text 1, info=http://www.example.com",OK
2021-06-06 17:35:13.436,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1806,"[2] recordIndex=1, author=Alex, text=Text 2, info=http://www.example.com",OK
2021-06-06 17:35:15.491,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1819,"[3] recordIndex=2, author=Alejandro Manuel Perez Arjona, text=nigeria no debería de tragarselo porque son nueve palabras, info=http://www.example.com",OK
2021-06-06 17:35:17.502,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1789,"[4] recordIndex=3, author=ATH-02, text=null, info=http://www.example.com",OK
2021-06-06 17:35:19.691,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1954,"[5] recordIndex=4, author=ATH-03, text=Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres…, info=http://www.example.com",OK
2021-06-06 17:35:21.714,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1787,"[6] recordIndex=5, author=ATH-04, text=viagra nigeria, info=http://www.example.com",OK
2021-06-06 17:35:23.835,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1884,"[7] recordIndex=6, author=ATH-05, text=Esto es un text bien redactado, info=hola",OK
2021-06-06 17:35:40.865,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createPositive,8575,"[1] recordIndex=0, username=maria, pass=maria, name=maria, surname=maria, email=maria@mail.com, company=us, sector=comercial",OK
2021-06-06 17:35:49.581,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createPositive,8470,"[2] recordIndex=1, username=maria1, pass=maria1, name=maria1, surname=maria1, email=maria1@mail.com, company=h, sector=h",OK
2021-06-06 17:35:57.297,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createNegative,7494,"[1] recordIndex=0, company=null, sector=null",OK
2021-06-06 17:36:11.54,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updatePositive,5800,"[1] recordIndex=0, company=compañiaN, sector=sectorN",OK
2021-06-06 17:36:17.543,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updatePositive,5772,"[2] recordIndex=1, company=p, sector=p",OK
2021-06-06 17:36:22.647,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,4851,"[1] recordIndex=0, company=null, sector=null",OK
2021-06-06 17:36:27.758,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,4877,"[2] recordIndex=1, company=h, sector=null",OK
2021-06-06 17:36:32.874,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,4887,"[3] recordIndex=2, company=null, sector=h",OK
2021-06-06 17:36:44.316,acme.testing.anonymous.task.AnonymousTaskListTest,listAll,2998,"[1] recordIndex=0, title=Texample, start_date=2030/10/17 00:00, end_date=2030/10/18 12:00, workload=1.50, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 17:36:47.47,acme.testing.anonymous.task.AnonymousTaskListTest,listAll,2921,"[2] recordIndex=1, title=Texample, start_date=2030/07/01 00:00, end_date=2030/07/01 10:00, workload=9.40, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 17:36:50.661,acme.testing.anonymous.task.AnonymousTaskListTest,listAll,2940,"[3] recordIndex=2, title=Texample, start_date=2030/08/16 00:00, end_date=2030/12/18 00:00, workload=15.30, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 17:36:53.848,acme.testing.anonymous.task.AnonymousTaskListTest,listAll,2953,"[4] recordIndex=3, title=Texample, start_date=2030/06/10 00:00, end_date=2030/11/05 02:00, workload=20.30, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 17:36:57.028,acme.testing.anonymous.task.AnonymousTaskListTest,listAll,2947,"[5] recordIndex=4, title=Texample, start_date=2030/07/10 11:00, end_date=2030/11/05 09:30, workload=30.10, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 17:37:00.194,acme.testing.anonymous.task.AnonymousTaskListTest,listAll,2932,"[6] recordIndex=5, title=Texample, start_date=2030/06/04 12:00, end_date=2030/12/20 06:00, workload=60.30, description=Hi just trying tasks, op_link=null, is_private=false",OK
2021-06-06 17:37:09.579,acme.testing.PanicTest,positivePanic,453,"positivePanic()",OK
2021-06-06 17:37:10.074,acme.testing.PanicTest,negativePanic,225,"negativePanic()",OK
2021-06-06 17:37:24.462,acme.testing.SignUpTest,positiveSignUp,6002,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-06-06 17:37:30.577,acme.testing.SignUpTest,positiveSignUp,5897,"[2] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-06-06 17:37:36.707,acme.testing.SignUpTest,positiveSignUp,5910,"[3] username=lukas, password=lukas, name=Lukas, surname=Smith, email=lukas@mail.com",OK
2021-06-06 17:37:42.894,acme.testing.SignUpTest,positiveSignUp,5953,"[4] username=mary-dt, password=mary-dt, name=Mary, surname=Design-Testing, email=mary@email.com",OK
2021-06-06 17:37:49.015,acme.testing.SignUpTest,positiveSignUp,5886,"[5] username=jorge, password=jorge, name=Jorge, surname=Libertad, email=jorge@yahoo.com",OK
2021-06-06 17:37:51.914,acme.testing.SignUpTest,negativeSignUp,2662,"[1] username=, password=null, name=null, surname=null, email=null",OK
2021-06-06 17:37:54.837,acme.testing.SignUpTest,negativeSignUp,2689,"[2] username=JUAN, password=juan1, name=juan, surname=Gonzalez, email=juan",OK
2021-06-06 17:37:57.742,acme.testing.SignUpTest,negativeSignUp,2670,"[3] username=Francisco, password=null, name=123456789, surname=null, email=francisco@gmail.com",OK
2021-06-06 17:38:00.733,acme.testing.SignUpTest,negativeSignUp,2741,"[4] username=FranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierrrrrrrrrrr, password=123, name=null, surname=null, email=null",OK
2021-06-06 17:38:03.675,acme.testing.SignUpTest,negativeSignUp,2705,"[5] username=pedro, password=pedro12, name=pedro, surname=pedrito, email=pedrito",OK
2021-06-06 17:38:06.725,acme.testing.SignUpTest,negativeSignUp,2782,"[6] username=pedropedropedropedropedropedropedropedropedropedropedropedrop, password=pedro123, name=pedrito, surname=pedrito, email=pedro@mail.com",OK
2021-06-06 17:38:21.283,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,5701,"[1] recordIndex=0, word=nigeria",OK
2021-06-06 17:38:27.197,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,5676,"[2] recordIndex=1, word=estetextodeberiasuperarloscincuentacaracteresparaquesalteunerrorenelformulario",OK
2021-06-06 17:38:33.097,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,5660,"[3] recordIndex=2, word=null",OK
2021-06-06 17:38:40.179,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,6847,"[1] recordIndex=0, word=sexual",OK
2021-06-06 17:38:47.195,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,6765,"[2] recordIndex=1, word=hardcore",OK
2021-06-06 17:38:54.197,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,6757,"[3] recordIndex=2, word=viagra pills",OK
2021-06-06 17:39:01.103,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,6674,"[4] recordIndex=3, word=cialis pills",OK
2021-06-06 17:39:08.039,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,6699,"[5] recordIndex=4, word=nigerian prince",OK
2021-06-06 17:39:15.015,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,6712,"[6] recordIndex=5, word=you have won",OK
2021-06-06 17:39:29.828,acme.testing.administrator.spam.AdministratorThresholdUpdateTest,updateNegative,5774,"[1] recordIndex=0, threshold=prueba",OK
2021-06-06 17:39:35.719,acme.testing.administrator.spam.AdministratorThresholdUpdateTest,updateNegative,5635,"[2] recordIndex=0, threshold=-5.1",OK
2021-06-06 17:39:41.584,acme.testing.administrator.spam.AdministratorThresholdUpdateTest,updateNegative,5621,"[3] recordIndex=0, threshold=1283.19",OK
2021-06-06 17:39:47.502,acme.testing.administrator.spam.AdministratorThresholdUpdateTest,updateNegative,5687,"[4] recordIndex=0, threshold=12.28422",OK
2021-06-06 17:39:53.446,acme.testing.administrator.spam.AdministratorThresholdUpdateTest,updateNegative,5676,"[5] recordIndex=0, threshold=null",OK
2021-06-06 17:40:00.47,acme.testing.administrator.spam.AdministratorThresholdUpdateTest,updatePositive,6787,"[1] recordIndex=0, threshold=1.40",OK
2021-06-06 17:40:07.351,acme.testing.administrator.spam.AdministratorThresholdUpdateTest,updatePositive,6649,"[2] recordIndex=0, threshold=45.66",OK
