timestamp,test-class,test-method,time,description,result
2021-06-06 12:52:09.487,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5711,"[8] recordIndex=0, title=null, start_date=descripcion, end_date=2022/01/01 00:00, workload=2022/01/01 01:00, description=1.00, op_link=null, is_private=true",OK
2021-06-06 12:52:18.489,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8783,"[1] recordIndex=10, title=Primera task de test, description=This is a description, start_date=2022/10/18 00:00, end_date=2022/12/18 12:00, workload=70.20, op_link=https://google.es/, is_private=true",OK
2021-06-06 12:52:27.783,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9048,"[2] recordIndex=11, title=Zc, description=h, start_date=2022/01/01 00:00, end_date=2022/01/04 00:00, workload=71.59, op_link=https://google.es/, is_private=true",OK
2021-06-06 12:52:36.75,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8763,"[3] recordIndex=12, title=Z, description=h, start_date=2022/01/01 00:00, end_date=2022/01/04 00:00, workload=72.00, op_link=https://google.es/, is_private=true",OK
2021-06-06 12:52:45.657,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8692,"[4] recordIndex=0, title=OtraTarea, description=This is a description3, start_date=2022/11/19 00:00, end_date=2022/11/19 01:00, workload=0.00, op_link=https://google.es/, is_private=true",OK
2021-06-06 12:52:54.574,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8714,"[5] recordIndex=1, title=ATask, description=ho, start_date=2022/10/18 00:00, end_date=2022/12/18 12:01, workload=0.01, op_link=null, is_private=true",OK
2021-06-06 12:53:08.592,acme.testing.manager.task.ManagerTaskListTest,listPositive,6164,"[1] recordIndex=0, title=Texample, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=0.45, op_link=http://1happybirthday.com",OK
2021-06-06 12:53:14.922,acme.testing.manager.task.ManagerTaskListTest,listPositive,6124,"[2] recordIndex=1, title=Texample, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=1.50, op_link=http://1happybirthday.com",OK
2021-06-06 12:53:21.242,acme.testing.manager.task.ManagerTaskListTest,listPositive,6119,"[3] recordIndex=2, title=Texample, start_date=2030/10/17 01:00, end_date=2030/10/18 02:00, workload=1.50, op_link=http://1happybirthday.com",OK
2021-06-06 12:53:27.551,acme.testing.manager.task.ManagerTaskListTest,listPositive,6102,"[4] recordIndex=3, title=Texample, start_date=2030/10/17 00:00, end_date=2030/10/18 12:00, workload=1.50, op_link=http://1happybirthday.com",OK
2021-06-06 12:53:33.866,acme.testing.manager.task.ManagerTaskListTest,listPositive,6110,"[5] recordIndex=4, title=Texample, start_date=2021/05/27 00:00, end_date=2021/09/27 12:00, workload=2.00, op_link=http://1happybirthday.com",OK
2021-06-06 12:53:40.195,acme.testing.manager.task.ManagerTaskListTest,listPositive,6125,"[6] recordIndex=5, title=Texample, start_date=2030/07/01 00:00, end_date=2030/07/01 10:00, workload=9.40, op_link=http://1happybirthday.com",OK
2021-06-06 12:53:46.545,acme.testing.manager.task.ManagerTaskListTest,listPositive,6146,"[7] recordIndex=6, title=Texample, start_date=2030/08/16 00:00, end_date=2030/12/18 00:00, workload=15.30, op_link=http://1happybirthday.com",OK
2021-06-06 12:53:52.92,acme.testing.manager.task.ManagerTaskListTest,listPositive,6169,"[8] recordIndex=7, title=Texample, start_date=2030/06/10 00:00, end_date=2030/11/05 02:00, workload=20.30, op_link=http://1happybirthday.com",OK
2021-06-06 12:53:59.281,acme.testing.manager.task.ManagerTaskListTest,listPositive,6139,"[9] recordIndex=8, title=Texample, start_date=2030/07/10 11:00, end_date=2030/11/05 09:30, workload=30.10, op_link=http://1happybirthday.com",OK
2021-06-06 12:54:05.651,acme.testing.manager.task.ManagerTaskListTest,listPositive,6168,"[10] recordIndex=9, title=Texample, start_date=2030/06/04 12:00, end_date=2030/12/20 06:00, workload=60.30, op_link=null",OK
2021-06-06 12:54:20.394,acme.testing.manager.task.ManagerTaskDeleteTest,deletePositive,6806,"[1] recordIndex=0, title=Texample, description=Hi just trying tasks, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=0.45, op_link=http://1happybirthday.com, is_private=true",OK
2021-06-06 12:54:27.289,acme.testing.manager.task.ManagerTaskDeleteTest,deletePositive,6691,"[2] recordIndex=0, title=Texample, description=Hi just trying tasks, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=1.50, op_link=http://1happybirthday.com, is_private=true",OK
2021-06-06 12:54:34.181,acme.testing.manager.task.ManagerTaskDeleteTest,deletePositive,6688,"[3] recordIndex=0, title=Texample, description=Hi just trying tasks, start_date=2030/10/17 00:00, end_date=2030/10/18 12:00, workload=1.50, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 12:54:51.411,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9385,"[1] recordIndex=0, title=Texample_nuevo, description=This is a description, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=0.45, op_link=http://1happybirthday.com, is_private=true",OK
2021-06-06 12:55:01.0,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9383,"[2] recordIndex=0, title=Texample_nuevo, description=N, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=0.45, op_link=http://1happybirthday.com, is_private=true",OK
2021-06-06 12:55:10.837,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9596,"[3] recordIndex=0, title=Texample_nuevo, description=N, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=0.45, op_link=null, is_private=false",OK
2021-06-06 12:55:20.485,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9448,"[4] recordIndex=0, title=Texample_nuevo, description=N, start_date=2031/10/08 12:00, end_date=2031/10/08 12:01, workload=0.01, op_link=null, is_private=false",OK
2021-06-06 12:55:30.534,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,9841,"[5] recordIndex=0, title=viagra aqui hay diez diez palabras palabras palabras palabras palabras, description=N, start_date=2031/10/08 12:00, end_date=2031/10/08 12:01, workload=0.01, op_link=null, is_private=false",OK
2021-06-06 12:55:37.293,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6536,"[1] recordIndex=0, title=null, description=This is a description, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=0.45, op_link=http://1happybirthday.com, is_private=true",OK
2021-06-06 12:55:43.974,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6481,"[2] recordIndex=0, title=Texample_nuevo, description=null, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=0.45, op_link=http://1happybirthday.com, is_private=true",OK
2021-06-06 12:55:50.432,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6242,"[3] recordIndex=0, title=Texample_nuevo, description=N, start_date=2030/13/07 00:00, end_date=2030/09/08 12:00, workload=0.45, op_link=null, is_private=false",OK
2021-06-06 12:55:56.913,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6275,"[4] recordIndex=0, title=Texample_nuevo, description=N, start_date=2031/10/08 12:00, end_date=2031/10/08 12:01, workload=0.02, op_link=null, is_private=false",OK
2021-06-06 12:56:03.453,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6308,"[5] recordIndex=0, title=Texample_nuevo, description=viagra aqui hay nueve palabras palabras palabras palabras palabras, start_date=2031/10/08 12:00, end_date=2031/10/08 12:01, workload=0.02, op_link=null, is_private=false",OK
2021-06-06 12:56:12.478,acme.testing.anonymous.shout.AnonymousListTest,listAll,1657,"[1] recordIndex=0, moment=2021/05/31 19:30, author=Jhon Doe, text=I'm happy!, info=null",OK
2021-06-06 12:56:14.435,acme.testing.anonymous.shout.AnonymousListTest,listAll,1729,"[2] recordIndex=1, moment=2021/05/31 12:55, author=Francisco, text=I'm sad!, info=http://www.realmadrid.com",OK
2021-06-06 12:56:16.311,acme.testing.anonymous.shout.AnonymousListTest,listAll,1649,"[3] recordIndex=2, moment=2021/05/31 01:30, author=Javier, text=I love github!, info=http://github.com",OK
2021-06-06 12:56:18.238,acme.testing.anonymous.shout.AnonymousListTest,listAll,1680,"[4] recordIndex=3, moment=2021/06/01 12:55, author=Fernando, text=Good work as a team!, info=https://www.google.com",OK
2021-06-06 12:56:20.088,acme.testing.anonymous.shout.AnonymousListTest,listAll,1642,"[5] recordIndex=4, moment=2021/06/01 12:55, author=Manuel, text=We have a reunion today, info=https://discord.com",OK
2021-06-06 12:56:30.757,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3277,"[1] recordIndex=5, author=ATH-01, text=Text 1, info=http://www.example.com",OK
2021-06-06 12:56:34.137,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3202,"[2] recordIndex=6, author=ATH-02, text=Text 2, info=http://www.example.com",OK
2021-06-06 12:56:37.549,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3214,"[3] recordIndex=7, author=ATH-03, text=Text 3, info=http://www.example.com",OK
2021-06-06 12:56:40.973,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3229,"[4] recordIndex=8, author=ATH-04, text=viagra esto debería aceptar el spam porque supera el umbral predefinido, info=http://www.example.com",OK
2021-06-06 12:56:44.358,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3192,"[5] recordIndex=9, author=ATH-05, text=Text 5, info=null",OK
2021-06-06 12:56:46.33,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1790,"[1] recordIndex=0, author=null, text=Text 1, info=http://www.example.com",OK
2021-06-06 12:56:48.319,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1799,"[2] recordIndex=1, author=Alex, text=Text 2, info=http://www.example.com",OK
2021-06-06 12:56:50.329,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1820,"[3] recordIndex=2, author=Alejandro Manuel Perez Arjona, text=nigeria no debería de tragarselo porque son nueve palabras, info=http://www.example.com",OK
2021-06-06 12:56:52.326,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1808,"[4] recordIndex=3, author=ATH-02, text=null, info=http://www.example.com",OK
2021-06-06 12:56:54.49,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1971,"[5] recordIndex=4, author=ATH-03, text=Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres…, info=http://www.example.com",OK
2021-06-06 12:56:56.524,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1830,"[6] recordIndex=5, author=ATH-04, text=viagra nigeria, info=http://www.example.com",OK
2021-06-06 12:56:58.517,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1788,"[7] recordIndex=6, author=ATH-05, text=Esto es un text bien redactado, info=hola",OK
2021-06-06 12:57:09.266,acme.testing.anonymous.task.AnonymousTaskListTest,listAll,2935,"[1] recordIndex=0, title=Texample, start_date=2030/10/17 00:00, end_date=2030/10/18 12:00, workload=1.50, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 12:57:12.345,acme.testing.anonymous.task.AnonymousTaskListTest,listAll,2872,"[2] recordIndex=1, title=Texample, start_date=2030/07/01 00:00, end_date=2030/07/01 10:00, workload=9.40, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 12:57:15.445,acme.testing.anonymous.task.AnonymousTaskListTest,listAll,2895,"[3] recordIndex=2, title=Texample, start_date=2030/08/16 00:00, end_date=2030/12/18 00:00, workload=15.30, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 12:57:18.546,acme.testing.anonymous.task.AnonymousTaskListTest,listAll,2900,"[4] recordIndex=3, title=Texample, start_date=2030/06/10 00:00, end_date=2030/11/05 02:00, workload=20.30, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 12:57:21.648,acme.testing.anonymous.task.AnonymousTaskListTest,listAll,2899,"[5] recordIndex=4, title=Texample, start_date=2030/07/10 11:00, end_date=2030/11/05 09:30, workload=30.10, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 12:57:24.728,acme.testing.anonymous.task.AnonymousTaskListTest,listAll,2877,"[6] recordIndex=5, title=Texample, start_date=2030/06/04 12:00, end_date=2030/12/20 06:00, workload=60.30, description=Hi just trying tasks, op_link=null, is_private=false",OK
2021-06-06 12:57:40.895,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updatePositive,8856,"[1] username_registro=maria@mail.com, password_registro=maria@mail.com, name_registro=maria@mail.com, surname_registro=maria@mail.com, email_registro=maria@mail.com, password=seisdi, confirmation=seisdi, name=maria@mail.com, surname=maria@mail.com, email=maria@mail.com",OK
2021-06-06 12:57:49.932,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updatePositive,8836,"[2] username_registro=hector@mail.com, password_registro=hector@mail.com, name_registro=hector@mail.com, surname_registro=hector@mail.com, email_registro=hector@mail.com, password=estoesunacotraseñaextremadamentelargaaaaaaaaaaaaaaaaaaaaaaa, confirmation=estoesunacotraseñaextremadamentelargaaaaaaaaaaaaaaaaaaaaaaa, name=nuevonombre, surname=hector, email=h@mail.com",OK
2021-06-06 12:57:58.943,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updatePositive,8805,"[3] username_registro=alejandro, password_registro=123456, name_registro=alex, surname_registro=alex, email_registro=alejandro@mail.com, password=123456, confirmation=123456, name=alex, surname=alex, email=alex@mail.com",OK
2021-06-06 12:58:07.919,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updatePositive,8775,"[4] username_registro=usuario1, password_registro=contraseña, name_registro=usuario1, surname_registro=usuario1, email_registro=usuario@gmail.com, password=nuevapass, confirmation=nuevapass, name=nuevonombre, surname=j, email=user@mail.com",OK
2021-06-06 12:58:16.907,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updatePositive,8786,"[5] username_registro=nuevo, password_registro=nuevapass, name_registro=nombre, surname_registro=nombre, email_registro=mail@mail.com, password=nuevapass, confirmation=nuevapass, name=nuevonombre, surname=apodo1, email=nuevo@mail.com",OK
2021-06-06 12:58:22.225,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5110,"[1] username=maria@mail.com, password=null, confirmation=null, name=maria, surname=mary, email=maria@gmail.com",OK
2021-06-06 12:58:27.56,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5146,"[2] username=maria@mail.com, password=null, confirmation=123456, name=maria, surname=mary, email=maria@gmail.com",OK
2021-06-06 12:58:32.885,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5134,"[3] username=maria@mail.com, password=123456, confirmation=null, name=maria, surname=mary, email=maria@gmail.com",OK
2021-06-06 12:58:38.228,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5157,"[4] username=maria@mail.com, password=1234, confirmation=1234, name=maria, surname=null, email=null",OK
2021-06-06 12:58:43.616,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5187,"[5] username=maria@mail.com, password=estoesunacotraseñaextremadamentelargaaaaaaaaaaaaaaaaaaaaaaaaa, confirmation=estoesunacotraseñaextremadamentelargaaaaaaaaaaaaaaaaaaaaaaaaa, name=maria, surname=mary, email=maria@gmail.com",OK
2021-06-06 12:58:48.949,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5143,"[6] username=maria@mail.com, password=123456, confirmation=123465, name=null, surname=mary, email=maria@mail.com",OK
2021-06-06 12:58:54.273,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5121,"[7] username=maria@mail.com, password=123456, confirmation=123456, name=maria, surname=null, email=maria@mail.com",OK
2021-06-06 12:58:59.629,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5152,"[8] username=maria@mail.com, password=nuevacontrasena, confirmation=nuevacontrasena, name=pedro, surname=pedrito, email=null",OK
2021-06-06 12:59:05.019,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5199,"[9] username=maria@mail.com, password=contraseña, confirmation=contraseña, name=alejandro, surname=h, email=maria",OK
2021-06-06 12:59:18.425,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,5493,"[1] recordIndex=0, word=nigeria",OK
2021-06-06 12:59:24.164,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,5549,"[2] recordIndex=1, word=estetextodeberiasuperarloscincuentacaracteresparaquesalteunerrorenelformulario",OK
2021-06-06 12:59:29.868,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,5503,"[3] recordIndex=2, word=null",OK
2021-06-06 12:59:36.677,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,6622,"[1] recordIndex=0, word=sexual",OK
2021-06-06 12:59:43.448,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,6568,"[2] recordIndex=1, word=hardcore",OK
2021-06-06 12:59:50.186,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,6534,"[3] recordIndex=2, word=viagra pills",OK
2021-06-06 12:59:56.947,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,6571,"[4] recordIndex=3, word=cialis pills",OK
2021-06-06 13:00:03.721,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,6582,"[5] recordIndex=4, word=nigerian prince",OK
2021-06-06 13:00:10.505,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,6596,"[6] recordIndex=5, word=you have won",OK
2021-06-06 13:00:23.893,acme.testing.administrator.spam.AdministratorThresholdUpdateTest,updateNegative,5558,"[1] recordIndex=0, threshold=prueba",OK
2021-06-06 13:00:29.616,acme.testing.administrator.spam.AdministratorThresholdUpdateTest,updateNegative,5531,"[2] recordIndex=0, threshold=-5.1",OK
2021-06-06 13:00:35.374,acme.testing.administrator.spam.AdministratorThresholdUpdateTest,updateNegative,5555,"[3] recordIndex=0, threshold=1283.19",OK
2021-06-06 13:00:41.08,acme.testing.administrator.spam.AdministratorThresholdUpdateTest,updateNegative,5516,"[4] recordIndex=0, threshold=12.28422",OK
2021-06-06 13:00:46.773,acme.testing.administrator.spam.AdministratorThresholdUpdateTest,updateNegative,5490,"[5] recordIndex=0, threshold=null",OK
2021-06-06 13:00:53.619,acme.testing.administrator.spam.AdministratorThresholdUpdateTest,updatePositive,6644,"[1] recordIndex=0, threshold=1.40",OK
2021-06-06 13:01:00.418,acme.testing.administrator.spam.AdministratorThresholdUpdateTest,updatePositive,6609,"[2] recordIndex=0, threshold=45.66",OK
2021-06-06 13:01:07.213,acme.testing.administrator.spam.AdministratorThresholdUpdateTest,updatePositive,6604,"[3] recordIndex=0, threshold=100.00",OK
2021-06-06 13:01:13.974,acme.testing.administrator.spam.AdministratorThresholdUpdateTest,updatePositive,6557,"[4] recordIndex=0, threshold=0.00",OK
2021-06-06 13:01:26.26,acme.testing.administrator.spam.AdministratorThresholdListTest,listAll,5000,"[1] recordIndex=0, threshold=10.00",OK
2021-06-06 13:01:40.518,acme.testing.administrator.spam.AdministratorSpamDeleteTest,deletePositive,6775,"[1] recordIndex=0, word=sex, wordnext=hard core",OK
2021-06-06 13:01:47.471,acme.testing.administrator.spam.AdministratorSpamDeleteTest,deletePositive,6750,"[2] recordIndex=0, word=hard core, wordnext=viagra",OK
2021-06-06 13:01:54.436,acme.testing.administrator.spam.AdministratorSpamDeleteTest,deletePositive,6762,"[3] recordIndex=0, word=viagra, wordnext=cialis",OK
2021-06-06 13:02:01.434,acme.testing.administrator.spam.AdministratorSpamDeleteTest,deletePositive,6791,"[4] recordIndex=0, word=cialis, wordnext=nigeria",OK
2021-06-06 13:02:15.908,acme.testing.administrator.spam.AdministratorSpamCreateTest,createPositive,6548,"[1] recordIndex=10, word=fuck",OK
2021-06-06 13:02:22.623,acme.testing.administrator.spam.AdministratorSpamCreateTest,createPositive,6497,"[2] recordIndex=11, word=shit",OK
2021-06-06 13:02:29.365,acme.testing.administrator.spam.AdministratorSpamCreateTest,createPositive,6541,"[3] recordIndex=12, word=send money to",OK
2021-06-06 13:02:36.111,acme.testing.administrator.spam.AdministratorSpamCreateTest,createPositive,6544,"[4] recordIndex=13, word=free download",OK
2021-06-06 13:02:40.982,acme.testing.administrator.spam.AdministratorSpamCreateTest,createNegative,4682,"[1] recordIndex=0, word=nigeria",OK
2021-06-06 13:02:45.895,acme.testing.administrator.spam.AdministratorSpamCreateTest,createNegative,4709,"[2] recordIndex=1, word=estetextodeberiasuperarloscincuentacaracteresparaquesalteunerrorenelformulario",OK
2021-06-06 13:02:50.771,acme.testing.administrator.spam.AdministratorSpamCreateTest,createNegative,4686,"[3] recordIndex=2, word=null",OK
2021-06-06 13:03:03.079,acme.testing.administrator.spam.AdministratorSpamListTest,listAll,5045,"[1] recordIndex=0, word=sex",OK
2021-06-06 13:03:08.253,acme.testing.administrator.spam.AdministratorSpamListTest,listAll,4984,"[2] recordIndex=1, word=hard core",OK
2021-06-06 13:03:13.454,acme.testing.administrator.spam.AdministratorSpamListTest,listAll,5001,"[3] recordIndex=2, word=viagra",OK
2021-06-06 13:03:18.662,acme.testing.administrator.spam.AdministratorSpamListTest,listAll,5001,"[4] recordIndex=3, word=cialis",OK
2021-06-06 13:03:23.875,acme.testing.administrator.spam.AdministratorSpamListTest,listAll,4992,"[5] recordIndex=4, word=nigeria",OK
2021-06-06 13:03:29.055,acme.testing.administrator.spam.AdministratorSpamListTest,listAll,4975,"[6] recordIndex=5, word=you've won",OK
2021-06-06 13:03:34.215,acme.testing.administrator.spam.AdministratorSpamListTest,listAll,4973,"[7] recordIndex=6, word=million dollar",OK
2021-06-06 13:03:39.388,acme.testing.administrator.spam.AdministratorSpamListTest,listAll,4986,"[8] recordIndex=7, word=sexo",OK
2021-06-06 13:03:44.558,acme.testing.administrator.spam.AdministratorSpamListTest,listAll,4967,"[9] recordIndex=8, word=has ganado",OK
2021-06-06 13:03:49.77,acme.testing.administrator.spam.AdministratorSpamListTest,listAll,5004,"[10] recordIndex=9, word=millon de euros",OK
2021-06-06 13:04:05.316,acme.testing.authenticated.task.AuthenticatedListTaskTest,listAll,7757,"[1] recordIndex=0, title=Texample, start_date=2021/05/05 13:59, end_date=2021/05/05 14:00, workload=0.01, description=Hi just trying tasks, op_link=null, is_private=false",OK
2021-06-06 13:04:10.559,acme.testing.authenticated.task.AuthenticatedListTaskTest,listAll,5040,"[2] recordIndex=1, title=Texample, start_date=2021/05/05 00:00, end_date=2021/05/05 02:00, workload=0.01, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 13:04:15.788,acme.testing.authenticated.task.AuthenticatedListTaskTest,listAll,5028,"[3] recordIndex=2, title=Texample, start_date=2021/05/04 23:00, end_date=2021/05/05 02:00, workload=1.50, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 13:04:21.01,acme.testing.authenticated.task.AuthenticatedListTaskTest,listAll,5034,"[4] recordIndex=3, title=Texample, start_date=2021/05/05 00:00, end_date=2021/05/05 03:00, workload=1.50, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 13:04:26.277,acme.testing.authenticated.task.AuthenticatedListTaskTest,listAll,5048,"[5] recordIndex=4, title=Texample, start_date=2021/05/05 00:00, end_date=2021/05/05 02:00, workload=2.00, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 13:04:31.503,acme.testing.authenticated.task.AuthenticatedListTaskTest,listAll,5023,"[6] recordIndex=5, title=Texample, start_date=2021/05/05 00:00, end_date=2021/05/05 10:00, workload=9.40, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-06-06 13:04:47.177,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createPositive,8328,"[1] recordIndex=0, username=maria, pass=maria, name=maria, surname=maria, email=maria@mail.com, company=us, sector=comercial",OK
2021-06-06 13:04:55.702,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createPositive,8319,"[2] recordIndex=1, username=maria1, pass=maria1, name=maria1, surname=maria1, email=maria1@mail.com, company=h, sector=h",OK
