timestamp,test-class,test-method,time,description,result
2021-08-23 16:33:19.791,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updatePositive,12010,"[5] username_registro=nuevo, password_registro=nuevapass, name_registro=nombre, surname_registro=nombre, email_registro=mail@mail.com, password=nuevapass, confirmation=nuevapass, name=nuevonombre, surname=apodo1, email=nuevo@mail.com",OK
2021-08-23 16:33:26.664,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,6589,"[1] username=maria@mail.com, password=null, confirmation=null, name=maria, surname=mary, email=maria@gmail.com",OK
2021-08-23 16:33:33.469,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,6527,"[2] username=maria@mail.com, password=null, confirmation=123456, name=maria, surname=mary, email=maria@gmail.com",OK
2021-08-23 16:33:40.306,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,6554,"[3] username=maria@mail.com, password=123456, confirmation=null, name=maria, surname=mary, email=maria@gmail.com",OK
2021-08-23 16:33:47.109,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,6508,"[4] username=maria@mail.com, password=1234, confirmation=1234, name=maria, surname=null, email=null",OK
2021-08-23 16:33:53.244,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5825,"[5] username=maria@mail.com, password=estoesunacotraseñaextremadamentelargaaaaaaaaaaaaaaaaaaaaaaaaa, confirmation=estoesunacotraseñaextremadamentelargaaaaaaaaaaaaaaaaaaaaaaaaa, name=maria, surname=mary, email=maria@gmail.com",OK
2021-08-23 16:33:59.249,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5721,"[6] username=maria@mail.com, password=123456, confirmation=123465, name=null, surname=mary, email=maria@mail.com",OK
2021-08-23 16:34:05.077,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5550,"[7] username=maria@mail.com, password=123456, confirmation=123456, name=maria, surname=null, email=maria@mail.com",OK
2021-08-23 16:34:11.418,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,5996,"[8] username=maria@mail.com, password=nuevacontrasena, confirmation=nuevacontrasena, name=pedro, surname=pedrito, email=null",OK
2021-08-23 16:34:19.334,acme.testing.authenticated.userAccount.AuthenticatedUserAccountUpdateTest,updateNegative,7409,"[9] username=maria@mail.com, password=contraseña, confirmation=contraseña, name=alejandro, surname=h, email=maria",OK
2021-08-23 16:34:36.133,acme.testing.administrator.dashboard.AdministratorShowDashBoardTest,positiveDashBoardShow,4888,"[1] nPrivateTasks=4, nPublicTask=12, nFinishedTasks=6, nCurrentTasks=10, tasks=45.5 dd, 67.72 dd, 0 dd, 199 dd. (Measured in days), workloads=9 hrs. y 8 min, 15 hrs. y 51 min, 0 hrs. y 1 min, 60 hrs. y 3 min.",OK
2021-08-23 16:34:49.144,acme.testing.authenticated.task.AuthenticatedListTaskTest,negativeAuthenticatedListandShowTask,4334,"[1] recordIndex=0, title=Texample, startMoment=2021/05/05 13:59, endMoment=2021/05/05 14:00, description=0.01, workload=Hi just trying tasks, status=null, link=false, id=27",OK
2021-08-23 16:34:54.285,acme.testing.authenticated.task.AuthenticatedListTaskTest,negativeAuthenticatedListandShowTask,4863,"[2] recordIndex=1, title=Texample, startMoment=2021/05/05 00:00, endMoment=2021/05/05 02:00, description=0.01, workload=Hi just trying tasks, status=http://1happybirthday.com, link=false, id=27",OK
2021-08-23 16:35:00.847,acme.testing.authenticated.task.AuthenticatedListTaskTest,negativeAuthenticatedListandShowTask,6081,"[3] recordIndex=2, title=Texample, startMoment=2021/05/04 23:00, endMoment=2021/05/05 02:00, description=1.50, workload=Hi just trying tasks, status=http://1happybirthday.com, link=false, id=27",OK
2021-08-23 16:35:06.32,acme.testing.authenticated.task.AuthenticatedListTaskTest,negativeAuthenticatedListandShowTask,4970,"[4] recordIndex=3, title=Texample, startMoment=2021/05/05 00:00, endMoment=2021/05/05 03:00, description=1.50, workload=Hi just trying tasks, status=http://1happybirthday.com, link=false, id=27",OK
2021-08-23 16:35:11.045,acme.testing.authenticated.task.AuthenticatedListTaskTest,negativeAuthenticatedListandShowTask,4464,"[5] recordIndex=4, title=Texample, startMoment=2021/05/05 00:00, endMoment=2021/05/05 02:00, description=2.00, workload=Hi just trying tasks, status=http://1happybirthday.com, link=false, id=27",OK
2021-08-23 16:35:15.833,acme.testing.authenticated.task.AuthenticatedListTaskTest,negativeAuthenticatedListandShowTask,4476,"[6] recordIndex=5, title=Texample, startMoment=2021/05/05 00:00, endMoment=2021/05/05 10:00, description=9.40, workload=Hi just trying tasks, status=http://1happybirthday.com, link=false, id=27",OK
2021-08-23 16:35:26.877,acme.testing.authenticated.task.AuthenticatedListTaskTest,listAll,10743,"[1] recordIndex=0, title=Texample, start_date=2021/05/05 13:59, end_date=2021/05/05 14:00, workload=0.01, description=Hi just trying tasks, op_link=null, is_private=false",OK
2021-08-23 16:35:33.211,acme.testing.authenticated.task.AuthenticatedListTaskTest,listAll,6049,"[2] recordIndex=1, title=Texample, start_date=2021/05/05 00:00, end_date=2021/05/05 02:00, workload=0.01, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-08-23 16:35:39.654,acme.testing.authenticated.task.AuthenticatedListTaskTest,listAll,6127,"[3] recordIndex=2, title=Texample, start_date=2021/05/04 23:00, end_date=2021/05/05 02:00, workload=1.50, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-08-23 16:35:45.584,acme.testing.authenticated.task.AuthenticatedListTaskTest,listAll,5590,"[4] recordIndex=3, title=Texample, start_date=2021/05/05 00:00, end_date=2021/05/05 03:00, workload=1.50, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-08-23 16:35:51.57,acme.testing.authenticated.task.AuthenticatedListTaskTest,listAll,5635,"[5] recordIndex=4, title=Texample, start_date=2021/05/05 00:00, end_date=2021/05/05 02:00, workload=2.00, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-08-23 16:35:57.266,acme.testing.authenticated.task.AuthenticatedListTaskTest,listAll,5427,"[6] recordIndex=5, title=Texample, start_date=2021/05/05 00:00, end_date=2021/05/05 10:00, workload=9.40, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-08-23 16:36:10.49,acme.testing.manager.task.ManagerTaskListTest,negativeListShowTask,3819,"negativeListShowTask()",OK
2021-08-23 16:36:17.46,acme.testing.manager.task.ManagerTaskListTest,listPositive,6698,"[1] recordIndex=0, title=Texample, start_date=2021/05/05 00:00, end_date=2021/05/05 02:00, workload=0.01, op_link=http://1happybirthday.com",OK
2021-08-23 16:36:24.5,acme.testing.manager.task.ManagerTaskListTest,listPositive,6723,"[2] recordIndex=1, title=Texample, start_date=2021/05/05 13:59, end_date=2021/05/05 14:00, workload=0.01, op_link=null",OK
2021-08-23 16:36:31.377,acme.testing.manager.task.ManagerTaskListTest,listPositive,6625,"[3] recordIndex=2, title=Texample, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=0.45, op_link=http://1happybirthday.com",OK
2021-08-23 16:36:38.173,acme.testing.manager.task.ManagerTaskListTest,listPositive,6543,"[4] recordIndex=3, title=Texample, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=1.50, op_link=http://1happybirthday.com",OK
2021-08-23 16:36:44.925,acme.testing.manager.task.ManagerTaskListTest,listPositive,6502,"[5] recordIndex=4, title=Texample, start_date=2021/05/05 00:00, end_date=2021/05/05 03:00, workload=1.50, op_link=http://1happybirthday.com",OK
2021-08-23 16:36:51.671,acme.testing.manager.task.ManagerTaskListTest,listPositive,6501,"[6] recordIndex=5, title=Texample, start_date=2021/05/04 23:00, end_date=2021/05/05 02:00, workload=1.50, op_link=http://1happybirthday.com",OK
2021-08-23 16:36:58.336,acme.testing.manager.task.ManagerTaskListTest,listPositive,6416,"[7] recordIndex=6, title=Texample, start_date=2030/10/17 01:00, end_date=2030/10/18 02:00, workload=1.50, op_link=http://1happybirthday.com",OK
2021-08-23 16:37:05.888,acme.testing.manager.task.ManagerTaskListTest,listPositive,7266,"[8] recordIndex=7, title=Texample, start_date=2030/10/17 00:00, end_date=2030/10/18 12:00, workload=1.50, op_link=http://1happybirthday.com",OK
2021-08-23 16:37:12.958,acme.testing.manager.task.ManagerTaskListTest,listPositive,6805,"[9] recordIndex=8, title=Texample, start_date=2021/05/27 00:00, end_date=2021/09/27 12:00, workload=2.00, op_link=http://1happybirthday.com",OK
2021-08-23 16:37:20.187,acme.testing.manager.task.ManagerTaskListTest,listPositive,6982,"[10] recordIndex=9, title=Texample, start_date=2021/05/05 00:00, end_date=2021/05/05 02:00, workload=2.00, op_link=http://1happybirthday.com",OK
2021-08-23 16:37:28.176,acme.testing.manager.task.ManagerTaskListTest,listPositive,7624,"[11] recordIndex=10, title=Texample, start_date=2021/05/05 00:00, end_date=2021/05/05 10:00, workload=9.40, op_link=http://1happybirthday.com",OK
2021-08-23 16:37:35.421,acme.testing.manager.task.ManagerTaskListTest,listPositive,6978,"[12] recordIndex=11, title=Texample, start_date=2030/07/01 00:00, end_date=2030/07/01 10:00, workload=9.40, op_link=http://1happybirthday.com",OK
2021-08-23 16:37:42.689,acme.testing.manager.task.ManagerTaskListTest,listPositive,6931,"[13] recordIndex=12, title=Texample, start_date=2030/08/16 00:00, end_date=2030/12/18 00:00, workload=15.30, op_link=http://1happybirthday.com",OK
2021-08-23 16:37:49.729,acme.testing.manager.task.ManagerTaskListTest,listPositive,6772,"[14] recordIndex=13, title=Texample, start_date=2030/06/10 00:00, end_date=2030/11/05 02:00, workload=20.30, op_link=http://1happybirthday.com",OK
2021-08-23 16:37:56.657,acme.testing.manager.task.ManagerTaskListTest,listPositive,6677,"[15] recordIndex=14, title=Texample, start_date=2030/07/10 11:00, end_date=2030/11/05 09:30, workload=30.10, op_link=http://1happybirthday.com",OK
2021-08-23 16:38:03.592,acme.testing.manager.task.ManagerTaskListTest,listPositive,6667,"[16] recordIndex=15, title=Texample, start_date=2030/06/04 12:00, end_date=2030/12/20 06:00, workload=60.30, op_link=null",OK
2021-08-23 16:38:23.401,acme.testing.manager.task.ManagerTaskDeleteTest,deletePositive,10800,"[1] recordIndex=2, title=Texample, description=Hi just trying tasks, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=0.45, op_link=http://1happybirthday.com, is_private=true",OK
2021-08-23 16:38:33.455,acme.testing.manager.task.ManagerTaskDeleteTest,deletePositive,9721,"[2] recordIndex=1, title=Texample, description=Hi just trying tasks, start_date=2021/05/05 13:59, end_date=2021/05/05 14:00, workload=0.01, op_link=null, is_private=false",OK
2021-08-23 16:38:41.562,acme.testing.manager.task.ManagerTaskDeleteTest,deletePositive,7541,"[3] recordIndex=0, title=Texample, description=Hi just trying tasks, start_date=2021/05/05 00:00, end_date=2021/05/05 02:00, workload=0.01, op_link=http://1happybirthday.com, is_private=false",OK
2021-08-23 16:38:46.016,acme.testing.manager.task.ManagerTaskDeleteTest,deletePositive,4199,"[4] recordIndex=3, title=TaskF, description=hi, start_date=2022/09/07 00:00, end_date=2022/09/11 00:00, workload=100.00, op_link=null, is_private=false",Expected value 'TaskF' in input box 'title', but 'Texample' was found
2021-08-23 16:39:05.301,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,10329,"[1] recordIndex=0, title=Texample_nuevo, description=N, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=0.01, op_link=http://nuevaurl.com, is_private=false",OK
2021-08-23 16:39:15.794,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,10222,"[2] recordIndex=0, title=Texample_nuevo, description=N, start_date=2031/10/08 12:00, end_date=2031/10/08 12:01, workload=0.01, op_link=null, is_private=false",OK
2021-08-23 16:39:27.252,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,11150,"[3] recordIndex=0, title=viagra aqui hay diez diez palabras palabras palabras palabras palabras, description=N, start_date=2031/10/08 12:00, end_date=2031/10/08 12:01, workload=0.01, op_link=null, is_private=false",OK
2021-08-23 16:39:34.519,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6951,"[1] recordIndex=0, title=null, description=This is a description, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=0.45, op_link=http://1happybirthday.com, is_private=true",OK
2021-08-23 16:39:42.194,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,7252,"[2] recordIndex=0, title=Texample_nuevo, description=null, start_date=2030/09/07 00:00, end_date=2030/09/08 12:00, workload=0.45, op_link=http://1happybirthday.com, is_private=true",OK
2021-08-23 16:39:49.779,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,7301,"[3] recordIndex=0, title=Texample_nuevo, description=N, start_date=2030/13/07 00:00, end_date=2030/09/08 12:00, workload=0.45, op_link=null, is_private=false",OK
2021-08-23 16:39:56.869,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6829,"[4] recordIndex=0, title=Texample_nuevo, description=N, start_date=2031/10/08 12:00, end_date=2031/10/08 12:01, workload=0.02, op_link=null, is_private=false",OK
2021-08-23 16:40:04.097,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6862,"[5] recordIndex=0, title=Texample_nuevo, description=viagra aqui hay nueve palabras palabras palabras palabras palabras, start_date=2031/10/08 12:00, end_date=2031/10/08 12:01, workload=0.02, op_link=null, is_private=false",OK
2021-08-23 16:40:44.717,acme.testing.anonymous.shout.AnonymousListTest,listAll,31043,"[1] recordIndex=0, moment=2021/05/31 19:30, author=Jhon Doe, text=I'm happy!, info=null",Record index 0 is out of range
2021-08-23 16:41:16.048,acme.testing.anonymous.shout.AnonymousListTest,listAll,30982,"[2] recordIndex=1, moment=2021/05/31 12:55, author=Francisco, text=I'm sad!, info=http://www.realmadrid.com",Record index 1 is out of range
2021-08-23 16:41:47.309,acme.testing.anonymous.shout.AnonymousListTest,listAll,30942,"[3] recordIndex=2, moment=2021/05/31 01:30, author=Javier, text=I love github!, info=http://github.com",Record index 2 is out of range
2021-08-23 16:42:18.632,acme.testing.anonymous.shout.AnonymousListTest,listAll,30965,"[4] recordIndex=3, moment=2021/06/01 12:55, author=Fernando, text=Good work as a team!, info=https://www.google.com",Record index 3 is out of range
2021-08-23 16:42:49.881,acme.testing.anonymous.shout.AnonymousListTest,listAll,30955,"[5] recordIndex=4, moment=2021/06/01 12:55, author=Manuel, text=We have a reunion today, info=https://discord.com",Record index 4 is out of range
2021-08-23 16:43:01.487,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2890,"[1] recordIndex=5, author=ATH-01, text=Text 1, info=http://www.example.com",Record index 5 is out of range
2021-08-23 16:43:04.678,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2861,"[2] recordIndex=6, author=ATH-02, text=Text 2, info=http://www.example.com",Record index 6 is out of range
2021-08-23 16:43:07.837,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2865,"[3] recordIndex=7, author=ATH-03, text=Text 3, info=http://www.example.com",Record index 7 is out of range
2021-08-23 16:43:11.154,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2900,"[4] recordIndex=8, author=ATH-04, text=viagra esto debería aceptar el spam porque supera el umbral predefinido, info=http://www.example.com",Record index 8 is out of range
2021-08-23 16:43:14.291,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2870,"[5] recordIndex=9, author=ATH-05, text=Text 5, info=null",Record index 9 is out of range
2021-08-23 16:43:16.648,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1977,"[1] recordIndex=0, author=null, text=Text 1, info=http://www.example.com",OK
2021-08-23 16:43:19.312,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2102,"[2] recordIndex=1, author=Alex, text=Text 2, info=http://www.example.com",OK
2021-08-23 16:43:21.879,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2099,"[3] recordIndex=2, author=Alejandro Manuel Perez Arjona, text=nigeria no debería de tragarselo porque son nueve palabras, info=http://www.example.com",OK
2021-08-23 16:43:24.345,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2113,"[4] recordIndex=3, author=ATH-02, text=null, info=http://www.example.com",OK
2021-08-23 16:43:26.973,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2264,"[5] recordIndex=4, author=ATH-03, text=Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres Texto superior a 150 carácteres…, info=http://www.example.com",OK
2021-08-23 16:43:29.206,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1914,"[6] recordIndex=5, author=ATH-04, text=viagra nigeria, info=http://www.example.com",OK
2021-08-23 16:43:31.556,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1993,"[7] recordIndex=6, author=ATH-05, text=Esto es un text bien redactado, info=hola",OK
2021-08-23 16:43:50.497,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createPositive,9631,"[1] recordIndex=0, username=maria, pass=maria, name=maria, surname=maria, email=maria@mail.com, company=us, sector=comercial",OK
2021-08-23 16:44:01.202,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createPositive,10428,"[2] recordIndex=1, username=maria1, pass=maria1, name=maria1, surname=maria1, email=maria1@mail.com, company=h, sector=h",OK
2021-08-23 16:44:09.734,acme.testing.authenticated.manager.AuthenticatedManagerCreateTest,createNegative,8204,"[1] recordIndex=0, company=null, sector=null",OK
2021-08-23 16:44:25.158,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updatePositive,6385,"[1] recordIndex=0, company=compañiaN, sector=sectorN",OK
2021-08-23 16:44:32.0,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updatePositive,6585,"[2] recordIndex=1, company=p, sector=p",OK
2021-08-23 16:44:37.5,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,5139,"[1] recordIndex=0, company=null, sector=null",OK
2021-08-23 16:44:43.183,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,5360,"[2] recordIndex=1, company=h, sector=null",OK
2021-08-23 16:44:48.894,acme.testing.authenticated.manager.AuthenticatedManagerUpdateTest,updateNegative,5408,"[3] recordIndex=2, company=null, sector=h",OK
2021-08-23 16:45:01.516,acme.testing.anonymous.task.AnonymousTaskListTest,listAll,3840,"[1] recordIndex=0, title=Texample, start_date=2030/10/17 00:00, end_date=2030/10/18 12:00, workload=1.50, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-08-23 16:45:05.34,acme.testing.anonymous.task.AnonymousTaskListTest,listAll,3449,"[2] recordIndex=1, title=Texample, start_date=2030/07/01 00:00, end_date=2030/07/01 10:00, workload=9.40, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-08-23 16:45:08.944,acme.testing.anonymous.task.AnonymousTaskListTest,listAll,3282,"[3] recordIndex=2, title=Texample, start_date=2030/08/16 00:00, end_date=2030/12/18 00:00, workload=15.30, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-08-23 16:45:12.568,acme.testing.anonymous.task.AnonymousTaskListTest,listAll,3365,"[4] recordIndex=3, title=Texample, start_date=2030/06/10 00:00, end_date=2030/11/05 02:00, workload=20.30, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-08-23 16:45:16.246,acme.testing.anonymous.task.AnonymousTaskListTest,listAll,3337,"[5] recordIndex=4, title=Texample, start_date=2030/07/10 11:00, end_date=2030/11/05 09:30, workload=30.10, description=Hi just trying tasks, op_link=http://1happybirthday.com, is_private=false",OK
2021-08-23 16:45:19.837,acme.testing.anonymous.task.AnonymousTaskListTest,listAll,3268,"[6] recordIndex=5, title=Texample, start_date=2030/06/04 12:00, end_date=2030/12/20 06:00, workload=60.30, description=Hi just trying tasks, op_link=null, is_private=false",OK
2021-08-23 16:45:23.991,acme.testing.anonymous.task.AnonymousTaskListTest,negativeShowTask,3872,"negativeShowTask()",OK
2021-08-23 16:45:33.349,acme.testing.PanicTest,positivePanic,328,"positivePanic()",OK
2021-08-23 16:45:33.935,acme.testing.PanicTest,negativePanic,271,"negativePanic()",OK
2021-08-23 16:45:52.091,acme.testing.SignUpTest,positiveSignUp,8243,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-08-23 16:45:59.094,acme.testing.SignUpTest,positiveSignUp,6735,"[2] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-08-23 16:46:05.727,acme.testing.SignUpTest,positiveSignUp,6377,"[3] username=lukas, password=lukas, name=Lukas, surname=Smith, email=lukas@mail.com",OK
2021-08-23 16:46:12.587,acme.testing.SignUpTest,positiveSignUp,6607,"[4] username=mary-dt, password=mary-dt, name=Mary, surname=Design-Testing, email=mary@email.com",OK
2021-08-23 16:46:19.433,acme.testing.SignUpTest,positiveSignUp,6571,"[5] username=jorge, password=jorge, name=Jorge, surname=Libertad, email=jorge@yahoo.com",OK
2021-08-23 16:46:22.555,acme.testing.SignUpTest,negativeSignUp,2821,"[1] username=, password=null, name=null, surname=null, email=null",OK
2021-08-23 16:46:25.782,acme.testing.SignUpTest,negativeSignUp,2957,"[2] username=JUAN, password=juan1, name=juan, surname=Gonzalez, email=juan",OK
2021-08-23 16:46:28.965,acme.testing.SignUpTest,negativeSignUp,2925,"[3] username=Francisco, password=null, name=123456789, surname=null, email=francisco@gmail.com",OK
2021-08-23 16:46:32.155,acme.testing.SignUpTest,negativeSignUp,2901,"[4] username=FranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierFranciscoJavierrrrrrrrrrr, password=123, name=null, surname=null, email=null",OK
2021-08-23 16:46:35.427,acme.testing.SignUpTest,negativeSignUp,2986,"[5] username=pedro, password=pedro12, name=pedro, surname=pedrito, email=pedrito",OK
2021-08-23 16:46:38.921,acme.testing.SignUpTest,negativeSignUp,3138,"[6] username=pedropedropedropedropedropedropedropedropedropedropedropedrop, password=pedro123, name=pedrito, surname=pedrito, email=pedro@mail.com",OK
2021-08-23 16:46:54.041,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,6147,"[1] recordIndex=0, word=nigeria",OK
2021-08-23 16:47:00.614,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,6273,"[2] recordIndex=1, word=estetextodeberiasuperarloscincuentacaracteresparaquesalteunerrorenelformulario",OK
2021-08-23 16:47:07.1,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updateNegative,6144,"[3] recordIndex=2, word=null",OK
2021-08-23 16:47:14.479,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,7118,"[1] recordIndex=0, word=sexual",OK
2021-08-23 16:47:21.784,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,7051,"[2] recordIndex=1, word=hardcore",OK
2021-08-23 16:47:29.178,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,7091,"[3] recordIndex=2, word=viagra pills",OK
2021-08-23 16:47:36.464,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,7011,"[4] recordIndex=3, word=cialis pills",OK
2021-08-23 16:47:43.816,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,7093,"[5] recordIndex=4, word=nigerian prince",OK
2021-08-23 16:47:52.093,acme.testing.administrator.spam.AdministratorSpamUpdateTest,updatePositive,7820,"[6] recordIndex=5, word=you have won",OK
